GCSs_coordinate	N3E
10712	5.891980831910243
12675	12.167030040139899
15212	15.405330040993269
15213	26.44501833121306
15218	14.77512862815731
17638	14.169931200659779
18672	5.587056031111588
25612	5.799641956462836
25963	6.6852714664015735
27809	7.235775765864275
28564	6.8144816806658
28565	5.4199223679516
28632	24.41701922796565
28637	6.399833139935892
28995	8.411166435042336
29017	11.300627147597766
29550	6.584946750584501
29596	6.2397564674225166
30068	5.817462884197576
31004	7.315884827123497
31230	7.826231050069545
31726	28.703654060372116
31734	18.67705563801861
32487	8.484318041588883
32488	6.991564191301052
33075	10.891577317143515
34141	9.56059128390498
35132	9.004258711924923
35136	5.398820678556542
35317	41.07144906618042
35607	6.733608389707324
36957	8.393922394176357
36962	10.596960837610018
37157	9.239953982481907
37161	18.7388363758286
37162	11.710696116615274
37163	8.649041845373734
37164	8.873871057661658
37165	6.439691771477881
37181	16.945024125057632
37575	6.316612406460042
37643	5.531443957602991
39595	6.17413171201372
42442	11.86495189778455
42640	8.28676953769373
42945	6.181890586633164
43791	6.707487815781449
45228	9.407088169984412
45359	6.969190866895411
46951	11.563111249550968
46952	13.527764400159615
46953	6.484462965133905
47733	13.380867488174184
47835	10.507090273209343
47932	16.37572276082074
48638	11.104375230184083
48737	7.41007589229889
51955	7.351175502953219
51956	37.36655700161736
52289	6.467645853150987
52291	10.640263959320766
52293	8.624988331943525
52294	6.467748572050455
52440	9.687298655006524
54303	5.643894649793685
55049	5.627552490938784
55107	11.365187243347966
55108	12.270474736157038
55576	12.207704732022854
56479	6.948229343540861
68300	10.595851836532841
69468	10.61212071922964
69553	7.747202733364574
70682	5.831277933744396
70694	14.638237054921396
77050	5.395404593347696
77270	10.550676257493771
82921	7.090271949682769
94928	11.256289083803122
96062	9.202497810219043
98974	8.135066348087413
100268	6.281068443041539
100851	6.639346292473135
101985	6.541065113776052
102194	7.674960544043586
103188	6.99620507198417
104337	5.43685127936179
104414	11.239458758619367
106442	26.3289818451755
106443	20.13789865858149
107074	15.13118729538897
108424	8.407263475474087
110001	6.809801624451987
110558	7.946654204705606
112775	9.121127825518311
112776	5.419275105843859
112795	6.06975625156557
113250	10.143928811797725
113293	7.20637525266128
113411	5.3071944658946615
115110	8.221529625925132
116409	7.448994093750169
117413	16.759557315747973
117821	13.265038690141674
117911	5.812515780443313
118530	9.11745643434623
118687	15.317304645684239
118747	12.781922474491543
118963	8.694689216022729
119034	7.525146189419045
119738	6.701783096668675
119992	7.823767253632992
120939	6.935800960198682
121848	7.582163652864477
126103	5.459746552658867
126104	10.976597282136133
126105	6.979600597765758
126109	11.356830832476547
127802	7.153021216674645
128078	9.90003013678294
130206	10.364535034100578
131417	9.11438396087013
131418	15.826838513820707
131903	7.372941603981608
132804	5.301130928922612
132809	9.13758604796816
132814	7.950994978152462
132816	7.003267520934459
132821	31.142511688894302
132890	10.408467439582097
133727	15.5749856377652
133768	5.136941725098971
133885	8.674743120241692
134411	6.7498756844107435
134984	17.469044989515304
135586	23.17924487668869
135678	14.074060800433534
136022	6.812672574004637
136044	17.00356512654999
136625	6.080775314751109
136626	6.439000512623357
136647	11.10165824678833
136704	28.92864104155784
136709	5.139404144010095
137610	13.656998910908875
137611	30.83127653931913
138036	8.693576017070543
138040	9.742368019271941
138041	15.46420276771307
139067	5.67635518503751
139625	6.0310438834821785
139676	11.250079722394805
139690	12.042853362799315
139691	9.514637838199276
140695	6.383506929882353
142684	12.209131286472353
143951	6.968267617177613
143954	8.886894187519438
143955	20.604459813179854
143956	14.54140363186147
146245	9.60854251518671
146345	7.1147794976369285
148544	7.9070781327416
148844	12.540890721780727
148913	14.886787905112891
148914	10.440677978371268
148918	5.174830023554145
149483	7.946400170123114
149484	6.690561315434024
149717	6.620003719122944
150024	6.9793947500383595
151925	7.19193249143253
155134	9.000098895585557
160441	11.797956010806233
160771	13.392126316373844
164266	46.28931310495279
166551	8.620047644562352
168647	8.94607887278786
169092	8.047073328360804
172923	7.737144521291278
173205	10.038918433091029
175251	8.672911271638192
175330	14.20494413686186
175962	10.781616565435991
176049	5.53952535494117
176117	5.538898428669993
179899	6.329743015233702
180085	10.259377885265305
180086	5.221723522839643
185395	10.76417886653274
187264	12.58831027312895
188460	16.70332920022946
188461	6.298911623601736
188462	6.7886349148452885
194921	7.694656855626268
196584	5.147328492155605
196924	5.984475124009775
198934	17.83022030275575
199289	11.838344000986808
199290	15.484790114123603
201246	8.320630487996674
201685	8.316482078414024
201822	5.934254751600884
202363	13.056800578435437
204167	7.449407924979538
205425	6.069755415716344
205740	8.199612297687267
206965	7.0554365267576395
206966	6.012591367550699
206986	10.348500338669169
206987	9.238018082249742
207545	8.048083239737048
207586	7.197041289875303
207587	6.817631811265111
207591	7.761020422153098
207592	13.496463812274508
207596	5.8738186021701795
207735	6.006765465478152
208825	8.212559220774807
210047	10.904479755710312
210632	8.846915154180595
210994	7.301431723813456
211337	6.760704221265342
211697	12.011354957582148
213886	7.810865355284338
215427	8.629061448213562
215742	6.728490232525039
215799	14.430336230798277
215800	14.355931684028633
215845	6.839531269500943
215937	6.930003909197069
216213	5.922437153065505
216324	23.836613536511667
216325	10.388662030079317
217770	14.091591618622616
222502	7.704547079676073
227502	26.50730596911314
228994	6.513037673867987
228997	6.5130492239462505
229782	14.317886803083818
229935	6.115584250142926
232118	5.779015447268465
232184	8.049583658565517
232429	7.071068392144202
232909	7.669478381025696
232941	5.956318348219472
232942	14.41514350256696
232943	14.225469431945783
232965	40.05348590267553
234397	8.055604725539379
234554	5.783086642200841
234561	10.381998494683913
234654	7.075265965133845
234723	31.36228616537314
234728	5.63481344847329
234790	7.143195123660412
234904	17.619673713471084
234909	7.2793706256238115
235202	7.020977876864629
235660	9.173751613420134
235661	6.369120964035377
235667	13.818126471293427
235837	7.539868541033478
235960	5.524894089258179
236022	12.275184477351127
236090	10.778300444134242
236092	7.471405107443969
236218	6.042320001626058
236222	16.08605087374088
236223	14.780260002204349
236351	8.07036652956759
236773	11.931034605896476
236774	9.544434304733853
237355	9.409037549911313
238226	6.974957400561682
238318	8.35645022253081
238559	43.3215125373834
238767	8.140320407984708
238800	8.14556923712755
238807	8.814006954711527
238859	7.436831198431074
239079	9.98550253595524
239415	19.294998038962152
244310	13.474746902465654
244311	7.810518577427684
244312	12.49005268150711
244314	8.566213444827737
244649	11.806487301387433
245163	8.236732063773553
245953	7.670210110188488
246082	5.760075091066689
246087	9.590552603224415
246091	8.18409342510465
246092	12.812740152313802
247125	9.042018354850534
248241	6.637136379572766
248538	8.90548638700235
249823	12.05870484036116
254132	8.102154698604785
254488	5.503004943133882
